"8.219.174.213	2053	2053	TRUE	SIN	Asia Pacific	Singapore	245 ms	4895 kB/s"
"8.218.122.55	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	64 ms	4892 kB/s"
"47.236.237.90	2096	2096	TRUE	SIN	Asia Pacific	Singapore	220 ms	4889 kB/s"
"47.237.81.112	2096	2096	TRUE	SIN	Asia Pacific	Singapore	225 ms	4859 kB/s"
"8.219.120.87	2083	2083	TRUE	SIN	Asia Pacific	Singapore	221 ms	4848 kB/s"
"8.210.48.107	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	59 ms	4847 kB/s"
"47.243.139.243	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	69 ms	4824 kB/s"
"47.245.118.70	2096	2096	TRUE	SIN	Asia Pacific	Singapore	240 ms	4822 kB/s"
"8.219.237.250	2096	2096	TRUE	SIN	Asia Pacific	Singapore	237 ms	4818 kB/s"
"8.219.210.64	2083	2083	TRUE	SIN	Asia Pacific	Singapore	259 ms	4816 kB/s"
"47.236.169.15	2087	2087	TRUE	SIN	Asia Pacific	Singapore	236 ms	4801 kB/s"
"8.219.117.198	2096	2096	TRUE	SIN	Asia Pacific	Singapore	247 ms	4797 kB/s"
"47.236.9.152	2087	2087	TRUE	SIN	Asia Pacific	Singapore	256 ms	4779 kB/s"
"8.219.210.57	2087	2087	TRUE	SIN	Asia Pacific	Singapore	221 ms	4767 kB/s"
"8.219.98.13	8443	8443	TRUE	SIN	Asia Pacific	Singapore	214 ms	4757 kB/s"
"47.237.14.220	8443	8443	TRUE	SIN	Asia Pacific	Singapore	230 ms	4747 kB/s"
"8.218.3.12	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	62 ms	4730 kB/s"
"47.236.102.102	2096	2096	TRUE	SIN	Asia Pacific	Singapore	239 ms	4718 kB/s"
"47.237.82.15	8443	8443	TRUE	SIN	Asia Pacific	Singapore	234 ms	4709 kB/s"
"8.217.250.222	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	66 ms	4700 kB/s"
"47.236.93.176	2087	2087	TRUE	SIN	Asia Pacific	Singapore	231 ms	4679 kB/s"
"8.219.229.190	8443	8443	TRUE	SIN	Asia Pacific	Singapore	209 ms	4675 kB/s"
"47.236.237.90	8443	8443	TRUE	SIN	Asia Pacific	Singapore	217 ms	4624 kB/s"
"8.219.111.175	2083	2083	TRUE	SIN	Asia Pacific	Singapore	224 ms	4619 kB/s"
"8.210.119.11	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	69 ms	4602 kB/s"
"8.219.229.190	2053	2053	TRUE	SIN	Asia Pacific	Singapore	256 ms	4596 kB/s"
"8.219.191.40	2096	2096	TRUE	SIN	Asia Pacific	Singapore	214 ms	4585 kB/s"
